id,date,speaker,statement,label_fnn,word_count,text_length
11720,2015-12-30T00:00:00-05:00,State Public Service Announcement,"By the end of 2015, more than 1,300 people will have died on Georgia roads. One of out evey four fatalities resulted from drunken driving.",real,601,3575
6242,2012-07-12T07:30:00-04:00,Chris Christie,"Says New Jerseyâs tenure law ""has now been reformed to say that if teachers get two years of partially effective or ineffective ratings they lose tenure.""",fake,599,3692
12588,2016-07-01T10:00:00-04:00,Gwen Moore,"""If you're a terrorist you can't fly,"" but ""an assault weapon you can buy.""",real,562,3313
1035,2009-05-27T16:40:16-04:00,Libertarian National Committee ,"""Sotomayor has had her rulings thrown out by the court a troubling four times.""",real,701,4034
2466,2010-09-24T11:32:56-04:00,Future PAC (Oregon House Democrats),"Says Julie Parrish wants to add a sales tax to everything we need to buy including food, clothing, medicine and school supplies.",fake,498,2771
12059,2016-03-14T00:00:00-04:00,Bernie Sanders,"""The Walton family of Walmart ... This one family owns more wealth than the bottom 40 percent of the American people.""",real,641,3768
12065,2016-03-14T16:45:00-04:00,Donald Trump,"The U.S. ""doesnât make television sets anymore.""",real,1022,6001
11178,2015-08-09T19:36:52-04:00,John Kasich,"Says heÂ was ""one of the chief architects"" of balancing the federalÂ budget.",real,985,5614
7925,2013-06-21T09:40:36-04:00,Barack Obama,"The Foreign Intelligence Surveillance Court ""is transparent.""",fake,1015,6330
8613,2013-12-02T00:01:00-05:00,Facebook posts,"""Since 1988, Congress has raised its own salary 15 times 'to reflect rising costs.' But raised the minimum wage only three times.""",fake,500,2842
7862,2013-06-05T14:22:27-04:00,Kasim Reed,My office is about a 300-step walk to the governor's office.,real,540,3030
6575,2012-08-29T16:13:50-04:00,Paul Ryan,"Wealthy taxpayers, not middle-income earners, get ""most of the deductions"" in the tax code.",real,727,4199
6459,2012-08-13T18:25:24-04:00,Rob Turner,Says Ronda Storms voted to fund the 'Taj Mahal' courthouse.,real,663,3912
17481,2019-10-30T13:07:28-04:00,Facebook posts,"Says CNN called Abu Bakr al-Baghdadi an ""unarmed father of three.""",fake,308,1694
404,2008-04-16T00:00:00-04:00,Chain email,"Hillary Clinton and Barack Obama want to raise capital gains taxes, which apply to home sales.",fake,599,3336
2910,2010-12-05T00:00:01-05:00,Donald Carcieri,"Measures taken by my administration ""have saved taxpayers $1 billion.""",real,1594,9804
15227,2018-04-05T14:36:10-04:00,Bloggers,"Says Chuck Schumer said ""itâs racist to only allow citizens to vote.""",fake,356,2166
5382,2012-02-20T06:00:00-05:00,Kathleen Clyde,"""'Wrong precinct' rules exacerbate our provisional ballot problems (and) HB 194 does nothing to solve the wrong-precinct problem.""",real,889,5316
4216,2011-08-02T06:00:00-04:00,Phil Gingrey,"Under last yearâs health care reform, ""a bunch of bureaucrats decide whether you get care, such as continuing on dialysis or cancer chemotherapy.""",fake,827,5034
2233,2010-08-20T06:00:00-04:00,Bill White,Says Rick Perry's proposal on driver licenses and high school dropouts has been state law since 1989.,real,1132,6543
17080,2019-07-15T16:03:25-04:00,Facebook posts,"Quotes George Washington as saying ""it is impossible to rightly govern a nation without God and the Bible.""",fake,336,1989
3604,2011-04-18T06:00:00-04:00,Dennis Kucinich,"""What we have done with the PATRIOT Act, we've given the government enormous powers. We've given the government the right to reach deeply into people's private lives, into their business affairs, without a court order.""",real,729,4497
1937,2010-06-27T00:02:00-04:00,Mark S. Zaccaria,"Langevin votes âthe party  line about 98 percent of the time.""",real,324,1926
2792,2010-11-12T00:01:00-05:00,Chain email,"""Pres. Obama's finance team is recommending a . . . 1% tax on all transactions at any financial institution.""",fake,447,2598
12511,2016-06-13T17:04:01-04:00,Donald Trump,"There is ""no system to vet"" refugees from the Middle East.",fake,693,4211
13914,2017-03-29T15:08:13-04:00,Florida Immigrant Coalition,"""As an undocumented immigrant, you do have constitutional rights here in the United States.""",real,833,5242
689,2008-09-03T00:00:00-04:00,MoveOn.org,"""(Palin) supported right-wing extremist Pat Buchanan for president in 2000.""",fake,701,4077
6865,2012-10-08T12:51:54-04:00,Wayne Powell,"Eric Cantor ""took $5 million from Sheldon Adelson,"" a Las Vegas casino owner.",fake,705,4253
4437,2011-09-12T23:06:53-04:00,Michele Bachmann,"""We know that President Obama stole over $500 billion out of Medicare to switch it over to Obamacare.""",fake,900,5443
10982,2015-06-22T17:07:06-04:00,Barack Obama,"""Here are the stats: Per population, we kill each other with guns at a rate 297x more than Japan, 49x more than France, 33x more than Israel.""",real,435,2456
3808,2011-05-26T13:20:09-04:00,Sergio Marchionne,"""Less than two years ago, we made a commitment to repay the U.S. . . .taxpayers in full, and today we made good on that promise.""",real,1225,7368
5680,2012-04-05T06:00:00-04:00,Josh Mandel,"Sherrod Brown opposed blocking a new EPA emissions rule, ""despite acknowledging that the EPA's cap-and-trade regulations are âburdensomeâ and could harm economic growth in Ohio.""",fake,1679,10198
7806,2013-05-22T09:00:00-04:00,Leah Vukmir,"A referendum ""gives the people the chance to decide"" on cutting the Milwaukee County Board budget by two-thirds",fake,663,4031
5592,2012-03-21T06:00:00-04:00,Bob McDonnell,"""This bill allows Virginia to join about 23 other states that have an ultrasound procedure"" before an abortion.",real,569,3555
13359,2016-10-27T12:26:26-04:00,Marco Rubio,"Says President Obama ""was proposing pinprick strikes"" for military intervention in Syria.",fake,756,4414
5048,2011-12-30T15:35:37-05:00,Yes on 79 ,"Says constitutional amendment would ""help to stop unfair, double taxation on real estate.""",real,1004,5608
17786,2020-01-17T16:07:45-05:00,Facebook posts,"Says the pens Nancy Pelosi used to sign the articles of impeachment cost ""$2,025 per pen.""",fake,468,2778
15264,2018-04-13T12:27:18-04:00,Tina Smith,"""On average, American women only earn 80 cents for every dollar a man earns for doing the same job.""",fake,526,3001
3015,2011-01-04T06:00:00-05:00,Mike Polensek,"""We're worse than a Third World country in terms of water quality and the way we treat our sewage.""",real,1052,6262
7016,2012-10-26T11:36:32-04:00,Tommy Thompson,"Says when he was governor, ""most of the Democrats"" voted for his billion-dollar property-tax cuts, but U.S. Senate rival Tammy Baldwin ""voted against it.""",fake,552,3168
17089,2019-07-17T14:53:43-04:00,Facebook posts,"""No one mentions that illegals are free to leave detention centers anytime to go back to Mexico. They aren't our prisoners.""",fake,769,4492
10215,2014-11-13T17:17:02-05:00,Nancy Pelosi,"""I don't know who (Jonathan Gruber) is.""",fake,1088,6104
1771,2010-05-07T17:46:47-04:00,Vern Buchanan,"""In the last 50 years, (the federal government has) only balanced the budget five times.""",real,418,2540
17032,2019-06-28T12:35:54-04:00,Viral image,"Says Robert De Niro said, ""I preferred the time in America when the president and the village idiot were two different people.""",fake,296,1621
2147,2010-07-29T15:24:22-04:00,Tim Pawlenty,"""I don't think the argument can be credibly made that the United States of America is undertaxed compared to our competitors.""",fake,620,3571
7755,2013-05-08T06:00:00-04:00,Jim Marston,Says Texas leads the nation in fatal industrial accidents.,real,818,4878
1789,2010-05-13T18:15:07-04:00,Mary Landrieu,"""In the last 10 years we've only had 7,000 barrels of oil spilled in the Gulf ... not counting hurricanes. This well is spewing that amount every day and a half.""",real,372,2098
7947,2013-06-25T19:28:42-04:00,Wendy Davis,Says 92 percent of Texas counties had no abortion provider in 2008.,real,561,3550
269,2008-01-08T00:00:00-05:00,Freedom Defense Advocates,"The Mormon religion has ""a plan that will see the Constitution thrown out and replaced by a theocracy.""",fake,990,5772
6878,2012-10-09T18:14:00-04:00,Barack Obama,"Says Mitt Romney plans to ""fire"" Big Bird.",fake,1161,7083
13809,2017-03-02T17:34:39-05:00,Claire McCaskill,"""Iâve been on the Armed Services (Committee)Â for 10 years. No call or meeting w/ Russian ambassador. Ever.""",fake,464,2831
17323,2019-09-18T12:34:40-04:00,Joe Biden,"""The Obama-Biden Administration did not conduct workplace raidsâin fact, it ended them.""",real,737,4738
13323,2016-10-20T22:10:40-04:00,Ted Strickland,"Says Rob Portman ""said the auto rescue was a lousy deal for Ohio.""",real,400,2382
12146,2016-03-30T12:36:30-04:00,Tim Canova,"""After taking hundreds of thousands of dollars from Goldman Sachs and other Wall Street banks, (Debbie Wasserman Schultz) has voted to prevent the Consumer Financial Protection Bureau from regulating payday loans and addressing racial discrimination in car loans.""",real,1089,6775
15295,2018-04-24T11:59:28-04:00,Gwen Graham,"Says the 2015 vote on the American Security Against Foreign Enemies Act ""was not a vote to deny access to the U.S.""",real,837,4986
15856,2018-09-13T12:00:33-04:00,Patrick Morrisey,"Says Joe Manchin ""strongly supported and voted for Hillary Clinton after she said, âWeâre going to put a lot of coal miners and coal companies out of work.â""",real,1004,5528
11139,2015-07-31T11:24:32-04:00,Jeb Bush,"Says in 2002, he ""won more Hispanic votes than Anglo votes, 60 percent in the state.""",real,571,3434
3746,2011-05-13T06:00:00-04:00,Matt  Wingard,Increasing the bottle deposit to 10 cents on a case of water bottles could literally double the price of that product in the store.,fake,639,3507
4898,2011-12-06T16:08:26-05:00,Newt Gingrich,"President Barack Obama ""has now spent three years proving that he kills jobs in energy, he kills jobs in manufacturing.""",fake,783,4560
15220,2018-04-06T06:00:00-04:00,Giffords,"""Paul Ryan has blocked all action to strengthen our gun laws.""",fake,523,2976
2288,2010-08-27T06:00:00-04:00,Russell Edwards,"""Paul Broun Jr. sides with sexual deviants to support sale of 'crush videos.' """,fake,824,5020
616,2008-08-12T00:00:00-04:00,John McCain,"Obama ""promises more taxes on small business, seniors, your life savings, your family.""",fake,374,2208
1942,2010-06-24T14:16:56-04:00,Stuart Sternberg,"The Tampa Bay Rays' ""prices have been judged the most affordable in all of professional sports.""",real,961,5465
9299,2014-05-07T17:29:44-04:00,Hillary Clinton,"""A small majority of Americans donât think they like the Affordable Care Act, but a large majority of Americans donât want to do away with the protections that are in the Affordable Care Act.""",real,551,3344
18095,2020-03-06T15:48:29-05:00,Donald Trump,âThe Obama administration made a decision on testing that turned out to be very detrimental to what weâre doingâ on the coronavirus.,fake,867,4984
7476,2013-03-05T16:32:25-05:00,Florida Democratic Party,"Says Rick Scott called education not a ""core function"" of the state.",fake,686,3937
15757,2018-08-21T13:37:31-04:00,Frank  White,"""Ashley Moody was a lifelong Democrat."" Ã¢â¬â¹",fake,510,3056
3874,2011-06-07T06:00:00-04:00,Charlotte Nash,"""We have the best schools in the United States.""",fake,905,5580
6256,2012-07-16T06:00:00-04:00,Brian Robinson,"Funding the federal health care law without a tax hike will ""require the state to cut nearly a quarter of its annual budget.""",fake,691,4019
6713,2012-09-17T09:00:00-04:00,Tommy Thompson,"An aide ""acted on his own"" and ""was not representing the Thompson campaign"" when he sent an email criticizing the sexual orientation of U.S. Senate candidate Tammy Baldwin.",fake,741,4395
10654,2015-03-25T16:11:35-04:00,Rand Paul,"Says according to recent polls,Â no Republican candidate ""is doing better against Hillary Clinton than myself.""",fake,794,4608
2438,2010-09-21T18:30:00-04:00,Ted Strickland,"""Kasichâs trade deals cost Ohio thousands of jobs - 49,000 jobs to Mexico, 91,000 to China.""",fake,583,3535
4912,2011-12-11T07:30:00-05:00,Jay Webber,"Says ""our unemployment insurance trust fund is broke. We're over a billion dollars in debt to the federal government.""",real,552,3310
11273,2015-09-04T13:41:33-04:00,Donald Trump,"Under the Iran deal: ""If Israel attacks Iran â¦ weâre supposed to be on Iranâs side.""",fake,1076,6311
9884,2014-09-10T17:30:24-04:00,Arianna Huffington,"A poll found that ""20% of young adults use (smartphones) during sex.""",real,332,1928
353,2008-02-13T00:00:00-05:00,Hillary Clinton,"""On issue after issue that really were hard to explain or understand, you voted present . . . And anytime anyone raises that, there's always some kind of explanation.""",real,743,4341
13041,2016-09-09T13:53:50-04:00,Donald Trump,"Says Hillary Clinton has ""not answered a single question"" about her immigration plan.",fake,752,4473
